無能,7
無明,7
無善,7
無受,7
為正,7
為導,7
為多,7
為供,7
漏心,7
深佛,7
淨一,7
法非,7
法諸,7
法義,7
法畢,7
法忍,7
法寶,7
法實,7
求不,7
此身,7
欲生,7
欲於,7
樹下,7
業不,7
染無,7
果若,7
果清,7
果是,7
本來,7
有行,7
有惡,7
有五,7
智清,7
時法,7
時心,7
是離,7
是空,7
是寶,7
是受,7
是六,7
是三,7
明照,7
施功,7
於虛,7
於菩,7
於未,7
於前,7
於三,7
數百,7
數法,7
敬以,7
散於,7
教修,7
故眾,7
故生,7
提告,7
捨諸,7
所聽,7
所歸,7
所加,7
所來,7
我近,7
我解,7
我心,7
我以,7
成辦,7
成佛,7
應為,7
應是,7
慈悲,7
慈大,7
想不,7
悲喜,7
悉無,7
性亦,7
怖何,7
忘失,7
心隨,7
心見,7
心相,7
心數,7
心心,7
心以,7
德爾,7
德故,7
復能,7
復令,7
復云,7
得須,7
得想,7
後際,7
彼長,7
彼虛,7
彼常,7
彼天,7
弟子,7
幻夢,7
并餘,7
常非,7
常若,7
布演,7
布普,7
已而,7
已當,7
已為,7
已滅,7
差別,7
尊云,7
實法,7
實即,7
寂滅,7
寂曠,7
宮殿,7
定不,7
字所,7
子諸,7
子即,7
如故,7
如中,7
奉上,7
失者,7
天善,7
大心,7
多眾,7
多當,7
多畢,7
多具,7
多人,7
壞無,7
墮聲,7
墮地,7
境界,7
地門,7
地界,7
地無,7
地方,7
在在,7
四眾,7
喜如,7
善業,7
命終,7
合不,7
可滅,7
可愛,7
受苦,7
受正,7
受是,7
取般,7
及此,7
及其,7
又舍,7
去不,7
即當,7
即法,7
即告,7
即入,7
十二,7
十七,7
利造,7
利使,7
利不,7
切皆,7
切惡,7
分無,7
出所,7
其舍,7
修諸,7
修十,7
便復,7
來詣,7
來於,7
來入,7
使有,7
使如,7
使令,7
作者,7
作福,7
佛讚,7
佛地,7
何若,7
何緣,7
何得,7
住般,7
住舍,7
住者,7
住是,7
以最,7
令無,7
今日,7
今復,7
今得,7
今以,7
人聞,7
人應,7
人少,7
亦常,7
亦學,7
五波,7
亂心,7
久遠,7
久得,7
中間,7
中遠,7
中若,7
中最,7
中受,7
中以,7
不思,7
不出,7
上智,7
上心,7
七重,7
七菩,7
一念,7
一何,7
龍夜,6
魔知,6
魔即,6
魔作,6
養此,6
養已,6
養世,6
食不,6
頭面,6
難入,6
離法,6
離染,6
雖如,6
雖入,6
集會,6
隨有,6
隨一,6
限量,6
闥婆,6
閦如,6
間一,6
門菩,6
門瞻,6
門是,6
門即,6
銀珍,6
重愛,6
那羅,6
道法,6
道時,6
過一,6
進鎧,6
逝佛,6
通流,6
迦菩,6
迦樓,6
轉身,6
轉生,6
轉性,6
輕易,6
躍歡,6
踊躍,6
趣證,6
起無,6
起不,6
識自,6
諸難,6
諸起,6
諸禪,6
諸病,6
諸欲,6
諸愚,6
諸妙,6
諸外,6
諸力,6
諸世,6
調御,6
說須,6
說甚,6
說爾,6
說有,6
誦通,6
誦為,6
誐襧,6
訶般,6
記未,6
記已,6
言色,6
言所,6
言彼,6
言已,6
解須,6
解若,6
解無,6
解受,6
觀想,6
觀不,6
覺聲,6
覺於,6
覺如,6
見補,6
見者,6
見無,6
見倒,6
襧嚩,6
被精,6
行空,6
行皆,6
行法,6
行想,6
行中,6
血髓,6
處處,6
處無,6
處其,6
薩被,6
薩發,6
薩大,6
薩因,6
薩前,6
薩云,6
薩了,6
著須,6
著地,6
萬天,6
華等,6
苦楚,6
若解,6
若生,6
若未,6
若來,6
若住,6
色香,6
色空,6
般涅,6
與諸,6
與菩,6
與無,6
與此,6
至無,6
至為,6
至何,6
脫心,6
能信,6
背毀,6
聞眾,6
聞無,6
聞已,6
耶為,6
而亦,6
者若,6
者滿,6
者得,6
者勝,6
者佛,6
者一,6
習色,6
習相,6
義如,6
義不,6
羅迦,6
羅緊,6
羅摩,6
羅伽,6
縛故,6
緣諸,6
緣如,6
緊那,6
答須,6
等明,6
等各,6
等功,6
等以,6
第三,6
空亦,6
禮親,6
知漸,6
知即,6
睺羅,6
睡眠,6
眾天,6
相鬪,6
相菩,6
相而,6
相有,6
相威,6
益如,6
皆置,6
皆如,6
白慈,6
疲倦,6
當買,6
當生,6
當學,6
界現,6
田不,6
生輕,6
生苦,6
生等,6
生相,6
生異,6
生界,6
生生,6
生為,6
生大,6
生取,6
生及,6
生佛,6
生何,6
現心,6
獲是,6
獄中,6
猛堅,6
照耀,6
無聞,6
無義,6
無方,6
無念,6
無不,6
為著,6
為汝,6
為敬,6
為授,6
為如,6
為前,6
漢緣,6
減須,6
減作,6
淨當,6
淨戒,6
法輪,6
法身,6
法般,6
法成,6
法心,6
法名,6
法又,6
法出,6
沙門,6
沒已,6
汝可,6
汝以,6
求一,6
水中,6
歲多,6
此說,6
此是,6
此女,6
正道,6
正答,6
欲入,6
欲住,6
樓羅,6
樂是,6
槃後,6
根種,6
根清,6
根不,6
染故,6
果阿,6
果生,6
果欲,6
果何,6
本行,6
有須,6
有若,6
有淨,6
有故,6
有愛,6
有受,6
有修,6
有三,6
智須,6
智而,6
智爾,6
普為,6
時菩,6
時而,6
時當,6
時惡,6
時復,6
時即,6
時作,6
是非,6
是雖,6
是謂,6
是福,6
是常,6
是問,6
明此,6
昂誐,6
於餘,6
於意,6
數須,6
數分,6
敬法,6
敬圍,6
教利,6
故起,6
故往,6
故善,6
摩睺,6
提行,6
提無,6
提成,6
提具,6
提作,6
提人,6
掌恭,6
授如,6
捨一,6
持護,6
持即,6
持以,6
承佛,6
所願,6
所須,6
所未,6
所教,6
所愛,6
所往,6
所執,6
所問,6
所利,6
所了,6
戒修,6
我法,6
我欲,6
我應,6
應若,6
應正,6
慧波,6
愁苦,6
愁啼,6
想如,6
惱心,6
惡法,6
悉隨,6
怨賊,6
性般,6
性是,6
性中,6
性一,6
怖亦,6
忽然,6
念須,6
心聽,6
心布,6
心一,6
德又,6
復無,6
復勝,6
從法,6
從三,6
得而,6
得當,6
得清,6
得便,6
後中,6
往昔,6
彼能,6
彼等,6
彼眾,6
彼無,6
彼岸,6
彼如,6
彼初,6
彼作,6
廣心,6
并五,6
常生,6
常亦,6
師子,6
已遠,6
已生,6
已作,6
尊讚,6
尊譬,6
尊以,6
寶置,6
寫者,6
寫供,6
實義,6
實宣,6
宣通,6
定法,6
安處,6
學空,6
子彼,6
婆阿,6
婆夷,6
婆塞,6
妙色,6
妙好,6
如非,6
如彼,6
如尊,6
如兢,6
天少,6
大眾,6
大事,6
多非,6
多自,6
多空,6
多忍,6
多學,6
多名,6
多及,6
多但,6
壽已,6
壽命,6
壞故,6
執魅,6
地即,6
地不,6
在十,6
喜迴,6
喜福,6
周匝,6
向若,6
向所,6
名句,6
各為,6
句文,6
受得,6
叉乾,6
去亦,6
即離,6
即諸,6
即滅,6
即此,6
千萬,6
北方,6
化作,6
勸令,6
勝餘,6
勝於,6
勝功,6
勝上,6
力覺,6
前相,6
前後,6
利喜,6
別若,6
分中,6
分世,6
出已,6
其過,6
其菩,6
其數,6
其座,6
其人,6
六萬,6
內外,6
入如,6
光天,6
先行,6
傷害,6
修彼,6
便須,6
便菩,6
便而,6
依大,6
來若,6
來嬈,6
來如,6
作法,6
作方,6
作三,6
佛母,6
佛及,6
何能,6
何相,6
何時,6
何佛,6
住非,6
住相,6
但有,6
但勝,6
伽人,6
似般,6
以阿,6
令他,6
他說,6
今行,6
今現,6
今宜,6
今何,6
人與,6
人聚,6
人無,6
人民,6
人及,6
人先,6
人久,6
亦隨,6
亦空,6
亦為,6
亦從,6
亂為,6
乾闥,6
之心,6
主復,6
主即,6
中證,6
中說,6
中學,6
中取,6
不邪,6
不繫,6
不縛,6
不無,6
不求,6
不暫,6
不成,6
不懈,6
不共,6
上法,6
上是,6
一處,6
一萬,6
一若,6
鬪諍,5
餘依,5
餓鬼,5
養爾,5
養是,5
飛鳥,5
須我,5
須彌,5
非過,5
非般,5
非一,5
震動,5
難見,5
難於,5
難可,5
離須,5
離者,5
離種,5
離癡,5
離我,5
離性,5
雖未,5
集無,5
集一,5
隨意,5
門發,5
門書,5
門於,5
門所,5
門如,5
鎧大,5
銷滅,5
量行,5
量百,5
量當,5
量故,5
量即,5
邪見,5
邪命,5
邊佛,5
遠去,5
達般,5
道所,5
道不,5
迦諸,5
迦我,5
近聲,5
近聚,5
身量,5
身語,5
身若,5
身無,5
身亦,5
路有,5
足天,5
起分,5
賣身,5
財寶,5
讚隨,5
讚言,5
讚尊,5
護持,5
識離,5
識生,5
識何,5
證涅,5
證如,5
謂言,5
謂與,5
謂是,5
諸苾,5
諸色,5
諸聲,5
諸發,5
諸求,5
諸梵,5
諸心,5
諸小,5
諸事,5
說造,5
說眾,5
說受,5
說佛,5
語力,5
語不,5
詣佛,5
記何,5
言隨,5
言當,5
言無,5
言何,5
解難,5
解如,5
解一,5
覺以,5
覺不,5
見此,5
見故,5
見佛,5
見亦,5
見世,5
衰惱,5
行非,5
行由,5
行甚,5
行樹,5
行我,5
行乃,5
蟲獸,5
虛妄,5
處界,5
處所,5
處不,5
蘊處,5
薩過,5
薩說,5
薩自,5
薩聲,5
薩甚,5
薩成,5
薩心,5
薩告,5
薩名,5
薩受,5
薩具,5
薩但,5
薩令,5
薩久,5
著法,5
著我,5
著即,5
苦身,5
若過,5
若自,5
若聲,5
若縛,5
若作,5
芻苾,5
芻相,5
色行,5
色究,5
色有,5
色即,5
色亦,5
至離,5
至阿,5
至遠,5
至若,5
至涅,5
至法,5
至於,5
至成,5
至大,5
能解,5
能緣,5
能答,5
能破,5
能攝,5
能善,5
能及,5
能入,5
能作,5
聞諸,5
聞乘,5
聞不,5
而起,5
而說,5
而悉,5
者願,5
者速,5
者此,5
者最,5
者故,5
者常,5
者但,5
習如,5
義須,5
義語,5
義菩,5
緣起,5
緣心,5
經處,5
經與,5
算數,5
算分,5
等處,5
等菩,5
等為,5
等波,5
第二,5
空離,5
空法,5
空實,5
空即,5
種性,5
禮頂,5
禮恭,5
知菩,5
知斯,5
眾言,5
眾色,5
眾皆,5
眾會,5
眾恭,5
相非,5
相等,5
相來,5
益無,5
益加,5
皆於,5
發生,5
病苦,5
當說,5
當能,5
當來,5
界空,5
界有,5
界是,5
界亦,5
生阿,5
生長,5
生貪,5
生菩,5
生色,5
生耶,5
生破,5
生滅,5
生愛,5
生怖,5
生宣,5
生可,5
生又,5
生中,5
生三,5
理表,5
理而,5
理生,5
理宣,5
理作,5
現故,5
王天,5
獲如,5
獲大,5
燈如,5
燃燈,5
無難,5
無離,5
無集,5
無還,5
無覺,5
無自,5
無示,5
無淨,5
無是,5
無斷,5
無大,5
為非,5
為開,5
為相,5
為果,5
為最,5
為可,5
為修,5
為何,5
滅說,5
滅時,5
滅如,5
深難,5
深義,5
深經,5
深相,5
深是,5
深故,5
淨須,5
淨法,5
淨國,5
洹乃,5
法隨,5
法起,5
法藏,5
法菩,5
法滅,5
法最,5
法普,5
法住,5
法人,5
汝若,5
求其,5
此閻,5
此迴,5
此華,5
此昂,5
此心,5
此復,5
此名,5
此即,5
此三,5
正是,5
欲色,5
欲聞,5
欲有,5
欲普,5
次尊,5
樂聽,5
樂聞,5
樂有,5
槃界,5
極重,5
根通,5
根和,5
栴檀,5
枝葉,5
果須,5
果皆,5
未成,5
有難,5
有阿,5
有金,5
有證,5
有色,5
有欲,5
有八,5
有佛,5
最大,5
暫起,5
智性,5
智從,5
智少,5
時此,5
時慈,5
時勤,5
時三,5
是遠,5
是過,5
是者,5
是眾,5
是忍,5
明三,5
族氏,5
施福,5
於說,5
於空,5
於有,5
於今,5
斷除,5
數甚,5
數彼,5
敬頂,5
教化,5
救護,5
故隨,5
故成,5
故心,5
故來,5
故令,5
攝心,5
損惱,5
損傷,5
提說,5
提法,5
提承,5
提去,5
提假,5
提一,5
捨無,5
持般,5
持力,5
所而,5
所知,5
所從,5
所尊,5
所向,5
戲論,5
我非,5
我清,5
我此,5
我是,5
我已,5
我如,5
我即,5
應行,5
應得,5
應往,5
應宣,5
應云,5
憒閙,5
慧於,5
意遠,5
想而,5
惱須,5
惱等,5
悲心,5
悉具,5
悉不,5
悅快,5
性而,5
念阿,5
念諸,5
念般,5
念何,5
忍有,5
心迴,5
心由,5
心中,5
德若,5
德聚,5
德相,5
德已,5
德力,5
復長,5
復生,5
復憍,5
復修,5
復作,5
從初,5
從六,5
從來,5
得記,5
得若,5
得相,5
得爾,5
得於,5
得度,5
彼聽,5
彼空,5
彼惡,5
彼心,5
彼住,5
彌山,5
廣修,5
座而,5
度無,5
幻相,5
幻所,5
布使,5
已種,5
已曾,5
已又,5
已修,5
巖樹,5
山莊,5
山巖,5
尼優,5
就般,5
少智,5
尊願,5
尊當,5
尊甚,5
尊敬,5
尊即,5
寶莊,5
實趣,5
實語,5
實觀,5
實教,5
定智,5
定得,5
學阿,5
學佛,5
學何,5
學不,5
字族,5
字因,5
子復,5
子吼,5
如若,5
如眾,5
女言,5
女并,5
失須,5
夫亦,5
天曼,5
天大,5
大福,5
大摩,5
大小,5
大天,5
多隨,5
多精,5
多禪,5
多皆,5
多大,5
多受,5
壞何,5
墮於,5
增不,5
塞優,5
城邑,5
城聚,5
坐臥,5
地離,5
地去,5
地出,5
地佛,5
地亦,5
在真,5
在如,5
在一,5
園林,5
國土,5
固不,5
因是,5
囑累,5
嚴飾,5
嚩女,5
喻分,5
喜頂,5
喜適,5
喜即,5
喜信,5
善宣,5
善作,5
商人,5
唯除,5
命不,5
向心,5
向不,5
同一,5
吉祥,5
各還,5
右繞,5
可能,5
可生,5
受彼,5
受其,5
及非,5
及譬,5
及五,5
又若,5
又此,5
去至,5
去法,5
即識,5
即相,5
即同,5
千歲,5
十萬,5
十千,5
勤作,5
勝過,5
勝彼,5
動亂,5
動不,5
劫若,5
劫數,5
利諸,5
別非,5
別何,5
切所,5
切人,5
分數,5
分及,5
出沒,5
其邊,5
其地,5
其名,5
其上,5
入佛,5
傍生,5
修持,5
修如,5
便爾,5
便於,5
便不,5
來至,5
來為,5
來十,5
來一,5
使不,5
作非,5
作真,5
作此,5
佛菩,5
佛神,5
佛正,5
佛智,5
佛是,5
佛得,5
佛作,5
佛不,5
何處,5
何有,5
何心,5
何學,5
何人,5
住聲,5
住緣,5
住寂,5
住受,5
住三,5
但是,5
但念,5
以隨,5
以種,5
以為,5
以有,5
以少,5
以善,5
令得,5
今無,5
今正,5
今如,5
今不,5
人間,5
人說,5
人如,5
人共,5
人中,5
亦能,5
亦可,5
五神,5
五無,5
二十,5
亂具,5
乘菩,5
乘莊,5
乘者,5
乃能,5
中道,5
中著,5
中聞,5
中是,5
中愛,5
中來,5
中云,5
不阿,5
不相,5
不清,5
不淨,5
不欲,5
不實,5
不失,5
不具,5
下空,5
下劣,5
三匝,5
一面,5
一池,5
一時,5
一大,5
一佛,5
鼻舌,4
魔或,4
魔心,4
魔及,4
魔化,4
魔來,4
香城,4
香味,4
餘法,4
餘念,4
餘天,4
養過,4
養若,4
養般,4
養我,4
風界,4
願為,4
頭陀,4
頂禮,4
面禮,4
非解,4
非行,4
非現,4
非常,4
非定,4
非大,4
非佛,4
靜等,4
難諸,4
難汝,4
難即,4
難信,4
離過,4
離而,4
離垢,4
離其,4
離不,4
雖得,4
雖具,4
隱蔽,4
隨墮,4
隨他,4
陀功,4
間諸,4
間如,4
間名,4
門為,4
門有,4
門亦,4
鉢羅,4
金華,4
金剛,4
量須,4
量者,4
量光,4
量事,4
重罪,4
重有,4
重復,4
邑聚,4
邊眾,4
邊波,4
還無,4
道於,4
道亦,4
過是,4
過惡,4
遍震,4
遍踊,4
遍爆,4
遍擊,4
遍吼,4
遍動,4
進行,4
進有,4
進得,4
進不,4
通梵,4
退住,4
迴苦,4
迦譬,4
迦又,4
辯才,4
轉輪,4
轉此,4
轉故,4
轉授,4
輪轉,4
輪聖,4
身是,4
身得,4
身即,4
身不,4
路無,4
足諸,4
足相,4
足佛,4
趣空,4
起隨,4
起般,4
起增,4
買香,4
買者,4
貪著,4
豈不,4
讚者,4
讚是,4
護其,4
議智,4
議佛,4
議事,4
識而,4
識者,4
識為,4
識乃,4
證佛,4
謂諸,4
謂聲,4
謂帝,4
謂尊,4
謂一,4
諸趣,4
諸福,4
諸眷,4
諸深,4
諸池,4
諸大,4
諸地,4
諸受,4
諸人,4
諦聽,4
調伏,4
誰當,4
說耶,4
說相,4
說汝,4
說大,4
說兢,4
說亦,4
誦乃,4
誠如,4
語心,4
記菩,4
記而,4
記爾,4
記是,4
記不,4
言今,4
觸乃,4
解有,4
解不,4
觀無,4
觀已,4
觀其,4
觀一,4
覺說,4
覺記,4
覺本,4
覺及,4
覺乘,4
親友,4
見難,4
見我,4
見一,4
袒右,4
行遠,4
行爾,4
行正,4
行彼,4
行住,4
處菩,4
處自,4
處有,4
處從,4
處常,4
處即,4
藥及,4
薩起,4
薩諸,4
薩處,4
薩與,4
薩等,4
薩皆,4
薩畢,4
薩母,4
薩樂,4
薩故,4
薩授,4
薩我,4
薩住,4
薩今,4
蓋香,4
著受,4
華亦,4
若身,4
若起,4
若識,4
若空,4
若相,4
若現,4
若減,4
若此,4
若我,4
若干,4
若受,4
若去,4
若兢,4
色生,4
色為,4
色定,4
舌身,4
與長,4
與六,4
與五,4
至種,4
至百,4
至其,4
自銷,4
自賣,4
自得,4
膝著,4
脫性,4
能顯,4
能近,4
能證,4
能說,4
能與,4
能從,4
能壞,4
能報,4
能問,4
能傷,4
能令,4
肩右,4
聽許,4
聽如,4
聲響,4
聲無,4
聞利,4
聞其,4
聞人,4
聖王,4
耶舍,4
耶爾,4
耶所,4
耶帝,4
耶何,4
耳鼻,4
而菩,4
而般,4
而聽,4
而去,4
而共,4
者爾,4
者汝,4
者欲,4
者心,4
者復,4
者尚,4
者學,4
者多,4
習識,4
義者,4
義當,4
義憍,4
置於,4
罪法,4
縱廣,4
緣為,4
緣所,4
緣思,4
緣和,4
經尊,4
納受,4
答言,4
等類,4
等見,4
等般,4
等物,4
等比,4
等如,4
等天,4
等何,4
等今,4
等亦,4
等一,4
竟天,4
空觀,4
空界,4
稱事,4
種諸,4
種異,4
禮般,4
禮佛,4
福無,4
福業,4
示眾,4
礙心,4
破法,4
知魔,4
知足,4
知法,4
知於,4
知恩,4
知念,4
瞋惱,4
瞋恨,4
眾為,4
眾或,4
眾并,4
眾寶,4
眼觸,4
相與,4
相自,4
相耶,4
相法,4
相汝,4
相取,4
相云,4
相一,4
盤而,4
盡苦,4
盡即,4
益所,4
皆修,4
白常,4
當行,4
當成,4
當善,4
異類,4
異須,4
異見,4
畜生,4
界風,4
界識,4
界火,4
界寂,4
由彼,4
用心,4
生違,4
生解,4
生義,4
生瞋,4
生淨,4
生時,4
生斷,4
生性,4
生彼,4
生天,4
生壞,4
生善,4
生分,4
生出,4
理出,4
王與,4
猛精,4
爾所,4
燒時,4
然若,4
焰燃,4
無限,4
無衰,4
無緣,4
無眾,4
無疑,4
無畏,4
無煩,4
無捨,4
為色,4
為習,4
為摩,4
為宣,4
為受,4
為二,4
火界,4
灑其,4
滅相,4
滅法,4
滅心,4
源底,4
減者,4
減失,4
減一,4
深須,4
深重,4
深若,4
深為,4
深所,4
深微,4
深如,4
海無,4
海中,4
泣而,4
法觀,4
法聽,4
法示,4
法炬,4
法常,4
法善,4
法光,4
法僧,4
法修,4
法三,4
沒耶,4
沒當,4
池沼,4
池中,4
汝隨,4
汝說,4
汝能,4
汝汝,4
汝應,4
汝往,4
求須,4
求是,4
求如,4
水界,4
氏色,4
殺生,4
歲中,4
此等,4
此會,4
此摩,4
此地,4
此佛,4
此五,4
正迴,4
正見,4
正知,4
正使,4
歌舞,4
欲見,4
欲行,4
欲求,4
欲度,4
欲利,4
次世,4
檀香,4
樹周,4
樂須,4
樂趣,4
樂具,4
樂不,4
極大,4
業須,4
業者,4
根本,4
根何,4
染法,4
染不,4
果者,4
果斯,4
果所,4
果報,4
果又,4
末世,4
有隨,4
有量,4
有解,4
有精,4
有福,4
有為,4
有深,4
有樂,4
有最,4
有智,4
有捨,4
有彼,4
有尊,4
有喜,4
有名,4
有其,4
有六,4
有亦,4
有七,4
暫得,4
智若,4
智生,4
智業,4
智得,4
智佛,4
智乃,4
普施,4
時父,4
時欲,4
時是,4
時所,4
時我,4
時各,4
時來,4
是魔,4
是阿,4
是身,4
是見,4
是舍,4
是能,4
是稱,4
是滿,4
是清,4
是憂,4
是從,4
是廣,4
是已,4
是展,4
是安,4
是四,4
是出,4
是供,4
是二,4
昧法,4
明行,4
明故,4
於真,4
於晝,4
於善,4
斷諸,4
斷無,4
數故,4
數如,4
數佛,4
數事,4
敬瞻,4
敬愛,4
敬如,4
敬受,4
散擲,4
故難,4
故轉,4
故觀,4
故虛,4
故空,4
故發,4
故由,4
故有,4
故從,4
故學,4
故增,4
故前,4
故作,4
攝一,4
提皆,4
提為,4
提且,4
授緣,4
授他,4
捨般,4
捨有,4
持是,4
所覆,4
所表,4
所能,4
所縛,4
所緣,4
所答,4
所發,4
所是,4
所散,4
所故,4
所思,4
所印,4
或聞,4
或為,4
或有,4
戒行,4
我言,4
我若,4
我聞,4
我時,4
我復,4
我從,4
我先,4
成無,4
應須,4
慧善,4
慢及,4
愛有,4
愚癡,4
意觸,4
愍世,4
想般,4
想我,4
惱不,4
惡言,4
惡毒,4
惟修,4
惟乃,4
惜身,4
惑心,4
悲行,4
悔捨,4
悉得,4
悉已,4
悉增,4
悅慶,4
性離,4
性空,4
性本,4
思生,4
念飲,4
念是,4
念故,4
快哉,4
忍乃,4
心須,4
心轉,4
心觀,4
心業,4
心性,4
心念,4
心平,4
心取,4
德者,4
德如,4
德和,4
德及,4
德何,4
復餘,4
復聽,4
復置,4
復甚,4
復彼,4
復少,4
復增,4
復堅,4
從諸,4
從佛,4
從世,4
得遠,4
得至,4
得漏,4
得我,4
得彼,4
得先,4
得價,4
得乃,4
得三,4
後一,4
往供,4
彼飛,4
彼阿,4
彼謗,4
彼若,4
彼色,4
彼沒,4
彼有,4
彼得,4
彼幻,4
彼夢,4
彼名,4
彼五,4
引示,4
座起,4
度者,4
幾所,4
幻如,4
常行,4
常當,4
常是,4
常想,4
常作,4
師所,4
已轉,4
已後,4
已合,4
己身,4
就不,4
導諸,4
導師,4
尊阿,4
尊而,4
尊無,4
尊於,4
尊大,4
將無,4
寶故,4
寶函,4
宮舍,4
定無,4
定分,4
學若,4
學相,4
學則,4
字如,4
子所,4
子心,4
子女,4
子何,4
子以,4
娛樂,4
威德,4
妙香,4
妙甚,4
妙無,4
妙寶,4
如阿,4
如苾,4
如師,4
如善,4
女即,4
女亦,4
失慈,4
天華,4
大迴,4
大精,4
大王,4
大最,4
大怖,4
大威,4
大圓,4
夢所,4
多顯,4
多阿,4
多持,4
多俱,4
多云,4
多三,4
外色,4
壞是,4
壞受,4
壞其,4
壞亂,4
墮想,4
墮一,4
報佛,4
堅牢,4
坐道,4
地緣,4
地合,4
在處,4
在家,4
在天,4
在佛,4
土眾,4
固安,4
四邊,4
四兵,4
喜者,4
喜有,4
喜何,4
善行,4
善所,4
善惡,4
善不,4
問言,4
哉世,4
呵毀,4
告阿,4
告諸,4
向時,4
向是,4
向彼,4
向佛,4
名行,4
名聞,4
名曰,4
名大,4
名士,4
同供,4
各以,4
右膝,4
右肩,4
可退,4
可壞,4
可取,4
受精,4
受無,4
受受,4
及魔,4
及迴,4
及種,4
及所,4
及先,4
又非,4
去非,4
去善,4
去其,4
即遠,4
即自,4
即知,4
即盡,4
即生,4
印可,4
匝圍,4
化諸,4
化現,4
勿生,4
勿復,4
勿取,4
勝義,4
劫火,4
力須,4
剎那,4
則學,4
利養,4
利起,4
利乃,4
初學,4
切魔,4
切聲,4
切發,4
切無,4
切最,4
切天,4
分量,4
分四,4
出離,4
出罪,4
出家,4
出三,4
具有,4
具是,4
具幢,4
具如,4
其法,4
其念,4
其右,4
其一,4
八相,4
八不,4
入般,4
入是,4
入於,4
入一,4
先方,4
優鉢,4
價直,4
偏袒,4
倒若,4
修一,4
來清,4
來是,4
來得,4
作故,4
作彼,4
作善,4
作不,4
佛聽,4
佛想,4
佛常,4
佛已,4
佛前,4
佛事,4
佛上,4
何須,4
何說,4
何行,4
何而,4
何者,4
何用,4
何方,4
何世,4
住諸,4
住耳,4
住而,4
住眼,4
住當,4
但能,4
但取,4
但一,4
伺不,4
以香,4
以般,4
以法,4
以方,4
以受,4
以內,4
以供,4
令汝,4
令彼,4
令住,4
令一,4
他語,4
他作,4
今於,4
今我,4
今亦,4
今云,4
人身,4
人而,4
人樂,4
人授,4
人已,4
人功,4
人來,4
人住,4
人但,4
亦說,4
亦當,4
亦樂,4
亦悉,4
亦即,4
五欲,4
于今,4
二邊,4
二萬,4
二地,4
事悉,4
了諸,4
亂雖,4
乘車,4
乘善,4
久修,4
主知,4
中諸,4
中能,4
中為,4
中攝,4
中我,4
中成,4
中常,4
中多,4
中又,4
中十,4
世當,4
世所,4
世已,4
不遠,4
不讚,4
不虛,4
不與,4
不真,4
不盡,4
不異,4
不滿,4
不惜,4
不即,4
不動,4
不修,4
上涅,4
上士,4
上中,4
三禪,4
丈夫,4
七歲,4
一隨,4
一義,4
一如,4
一俱,4
一乘,4
黃金,3
黃赤,3
魔障,3
魔皆,3
魔業,3
鬼神,3
鬪戰,3
高樓,3
高故,3
高以,3
體若,3
骨出,3
香末,3
餘種,3
餘涅,3
餘樂,3
養乃,3
養一,3
食時,3
食常,3
食噉,3
風癀,3
類聞,3
願當,3
願樂,3
願力,3
願以,3
頗胝,3
須臾,3
音天,3
非離,3
非此,3
非是,3
非於,3
非我,3
非後,3
非彼,3
非廣,3
非受,3
非取,3
非前,3
靜涅,3
青黃,3
雲天,3
難須,3
難菩,3
難爾,3
離障,3
離若,3
離眾,3
離無,3
離此,3
離所,3
離想,3
離恚,3
離後,3
離塵,3
離善,3
離前,3
離僧,3
離中,3
雜毒,3
雖近,3
雖所,3
雖修,3
集散,3
隨虛,3
隨禪,3
隨我,3
際須,3
際色,3
際源,3
際斷,3
際以,3
陽焰,3
除渴,3
陀華,3
閦佛,3
閙行,3
間錯,3
間解,3
間若,3
間耶,3
間無,3
間法,3
間業,3
間故,3
間出,3
間云,3
開示,3
門隨,3
門言,3
門若,3
門等,3
門故,3
門應,3
門令,3
長貢,3
長老,3
長彼,3
長一,3
鎧作,3
金色,3
量虛,3
量淨,3
量波,3
量明,3
量心,3
量佛,3
量何,3
重擔,3
重心,3
重垣,3
邪迴,3
邪法,3
邪染,3
邊神,3
邊是,3
邊如,3
邊地,3
邊利,3
邊一,3
遠般,3
遠是,3
遠塵,3
遙見,3
道若,3
道意,3
道取,3
遍照,3
進若,3
進者,3
進當,3
進於,3
進堅,3
造無,3
速能,3
逝世,3
通相,3
迦華,3
迦置,3
迦所,3
迦善,3
近隨,3
近惡,3
近彼,3
近供,3
辱行,3
辦雖,3
轉諸,3
轉為,3
轉法,3
轉是,3
轉以,3
輪光,3
輔天,3
身須,3
身生,3
身為,3
身所,3
身我,3
身意,3
身出,3
身中,3
足菩,3
足無,3
足右,3
足一,3
起顛,3
起邪,3
起趣,3
起而,3
起瞋,3
起此,3
起塔,3
起偏,3
起一,3
赤白,3
賤諸,3
賣其,3
賢聖,3
買我,3
貪瞋,3
貪愛,3
貧乏,3
讚阿,3
讚已,3
讚又,3
護於,3
護世,3
議是,3
識須,3
識非,3
識畢,3
識前,3
識佛,3
證聲,3
謗者,3
謗一,3
謂色,3
謂彼,3
謂常,3
謂優,3
諸非,3
諸著,3
諸能,3
諸聽,3
諸真,3
諸珍,3
諸煩,3
諸無,3
諸漏,3
諸數,3
諸寶,3
諸定,3
諸學,3
諍互,3
調柔,3
誰得,3
說隨,3
說舍,3
說而,3
說當,3
說摩,3
